city,state,metro,county,zhvi,zhvi_yoy_pct,zori,zori_yoy_pct,annual_rent,rent_to_price_pct,price_to_rent,gross_yield_pct,est_cap_rate_pct,tier,pop_2024,pop_growth_pct,county_pop_2024,county_pop_growth_pct,net_mig_rate_per1k,vacancy_rate_pct,rental_vacancy_pct,renter_pct,zhvi_date,zori_date
Lauderhill,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,213692.95729708808,-10.67,1845.8590203106332,-0.85,22150.3082437276,0.864,9.6,10.37,6.74,Strong Buy,76627,3.08,2037472,4.84,14.84,13.18,6.08,36.74,2026-02-28,2026-02-28
Del City,OK,"Oklahoma City, OK",Oklahoma County,137997.37946916267,0.44,1191.6719576719577,2.95,14300.063492063491,0.864,9.7,10.36,6.74,Strong Buy,21272,-2.44,816490,2.28,2.8,9.49,7.85,41.39,2026-02-28,2026-02-28
Memphis,TN,"Memphis, TN-MS-AR",Shelby County,142869.86743711852,-2.88,1233.6217422774062,1.24,14803.460907328874,0.863,9.7,10.36,6.73,Strong Buy,610919,-2.78,910530,-2.07,-7.65,10.56,7.81,45.42,2026-02-28,2026-02-28
West Mifflin,PA,"Pittsburgh, PA",Allegheny County,156065.4180644532,2.16,1347.5,NA,16170,0.863,9.7,10.36,6.73,Strong Buy,18902,-3.42,1231814,-1.43,2.72,9.6,6.37,35.07,2026-02-28,2026-02-28
Spanish Lake,MO,"St. Louis, MO-IL",Saint Louis County,142907.35739295132,-0.55,1230.3597883597884,-1.25,14764.31746031746,0.861,9.7,10.33,6.72,Strong Buy,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Balch Springs,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,221315.78349363428,-6.2,1902.1666666666667,NA,22826,0.859,9.7,10.31,6.7,Strong Buy,27307,-1.17,2656028,1.73,0.15,7.76,8.95,49.22,2026-02-28,2026-02-28
Rosedale,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,308284.0544610668,0.89,2650,NA,31800,0.86,9.7,10.32,6.7,Strong Buy,NA,NA,852425,-0.11,3.96,5.75,5.61,33.67,2026-02-28,2026-02-28
Lincoln Park,MI,"Detroit-Warren-Dearborn, MI",Wayne County,147640.9507397575,3.36,1265.5833333333333,3.79,15187,0.857,9.7,10.29,6.69,Strong Buy,38774,-3.32,1771063,-1.04,3.75,12.9,4.58,35.52,2026-02-28,2026-02-28
La Place,LA,"New Orleans-Metairie, LA",Saint John the Baptist Parish,208936.26365991216,-6.27,1792.5,NA,21510,0.858,9.7,10.3,6.69,Strong Buy,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Winslow,AZ,"Show Low, AZ",Navajo County,195525.05844474657,-3.75,1675,NA,20100,0.857,9.7,10.28,6.68,Strong Buy,8577,-4.71,109516,2.57,4.62,31.21,4.55,27.26,2026-02-28,2026-02-28
Channelview,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,212832.48509708067,-1.52,1820.5555555555557,5.91,21846.666666666668,0.855,9.7,10.26,6.67,Strong Buy,NA,NA,5009302,5.78,13.97,8.3,8.76,45.24,2026-02-28,2026-02-28
Southgate,MI,"Detroit-Warren-Dearborn, MI",Wayne County,188891.43436663697,2.78,1616.25,3.52,19395,0.856,9.7,10.27,6.67,Strong Buy,29081,-2.75,1771063,-1.04,3.75,12.9,4.58,35.52,2026-02-28,2026-02-28
Abilene,TX,"Abilene, TX",Taylor County,206198.9712197636,4.14,1758.180875576037,33.95,21098.170506912444,0.853,9.8,10.23,6.65,Strong Buy,130501,4.21,148813,3.71,6.63,11.68,3.05,40.24,2026-02-28,2026-02-28
Lemay,MO,"St. Louis, MO-IL",Saint Louis County,165697.61351365014,3.37,1412.5,NA,16950,0.852,9.8,10.23,6.65,Strong Buy,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Millvale,PA,"Pittsburgh, PA",Allegheny County,122667.05161184994,-1.16,1046.25,NA,12555,0.853,9.8,10.24,6.65,Strong Buy,3255,-3.41,1231814,-1.43,2.72,9.6,6.37,35.07,2026-02-28,2026-02-28
Riverside,OH,"Dayton-Kettering, OH",Montgomery County,167213.7565808704,4.96,1423.5,NA,17082,0.851,9.8,10.22,6.64,Strong Buy,24472,-0,537443,0.06,5.01,8.84,4.22,37.67,2026-02-28,2026-02-28
Pine Hill,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,275367.098699212,4.59,2340,NA,28080,0.85,9.8,10.2,6.63,Strong Buy,10894,1.29,533988,2.07,5.74,5.92,4.3,34.97,2026-02-28,2026-02-28
Enid,OK,"Enid, OK",Garfield County,132437.49305858256,3.88,1120.4166666666667,2.12,13445,0.846,9.9,10.15,6.6,Strong Buy,50519,-1.25,62007,-1.11,-2.24,13.94,8.95,35.42,2026-02-28,2026-02-28
Hallandale,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,277576.92528818554,-9.89,2344.822822822823,-0.61,28137.873873873876,0.845,9.9,10.14,6.59,Strong Buy,NA,NA,2037472,4.84,14.84,13.18,6.08,36.74,2026-02-28,2026-02-28
Akron,OH,"Akron, OH",Summit County,134375.7724150098,1.95,1134.3159714157805,3.81,13611.791656989366,0.844,9.9,10.13,6.58,Strong Buy,189664,-0.25,538370,-0.27,4.33,7.17,3.55,32.71,2026-02-28,2026-02-28
Austintown,OH,"Youngstown-Warren-Boardman, OH-PA",Mahoning County,171949.043501896,8.02,1450,NA,17400,0.843,9.9,10.12,6.58,Strong Buy,NA,NA,225786,-0.98,2.29,9.15,4.52,29.72,2026-02-28,2026-02-28
Toledo,OH,"Toledo, OH",Lucas County,126270.37547641664,5.6,1059.8621656121657,5.05,12718.345987345989,0.839,9.9,10.07,6.55,Strong Buy,265638,-1.72,426291,-1.06,-0.51,9.27,4.76,38.34,2026-02-28,2026-02-28
Pottsville,PA,"Pottsville, PA",Schuylkill County,145313.3052313324,4.46,1220.8333333333333,5.46,14650,0.84,9.9,10.08,6.55,Strong Buy,13404,0.46,144523,1.09,8.84,14.6,4.32,23.74,2026-02-28,2026-02-28
Hainesville,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,285854.3949762101,4.65,2400,NA,28800,0.84,9.9,10.08,6.55,Strong Buy,3532,-0.25,718604,0.73,3.75,4.97,4.19,25.6,2026-02-28,2026-02-28
New Iberia,LA,"Lafayette, LA",Iberia Parish,139674.74534130856,-3.09,1171.8055555555557,4.55,14061.666666666668,0.839,9.9,10.07,6.54,Strong Buy,26849,-5.47,67540,-3.6,-2.62,13.92,10.97,32.01,2026-02-28,2026-02-28
Bay City,MI,"Bay City, MI",Bay County,119103.38370555703,5.82,998.0555555555557,3.58,11976.666666666668,0.838,9.9,10.06,6.54,Strong Buy,32086,-1.64,102651,-1.06,2.39,7.62,4.25,23.64,2026-02-28,2026-02-28
Overland,MO,"St. Louis, MO-IL",Saint Louis County,147706.50239632238,-0.13,1237.5,NA,14850,0.838,9.9,10.05,6.53,Strong Buy,15547,-2.32,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Siesta Key,FL,"North Port-Sarasota-Bradenton, FL",Sarasota County,814437.78855887,-8.58,6823.194444444444,NA,81878.33333333333,0.838,9.9,10.05,6.53,Strong Buy,NA,NA,476604,9.25,17.16,21.04,7.8,23.66,2026-02-28,2026-02-28
Brownsville,TX,"Brownsville-Harlingen, TX",Cameron County,193950.0428857184,1.8,1621.4032634032635,5.56,19456.83916083916,0.836,10,10.03,6.52,Strong Buy,191967,2.85,431874,2.44,0.98,14.04,5.55,34.76,2026-02-28,2026-02-28
Hammond,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,169467.10855200558,0.92,1417.3333333333333,6.21,17008,0.836,10,10.04,6.52,Strong Buy,76030,-2.22,502955,0.8,4.19,10.57,4.92,29.14,2026-02-28,2026-02-28
Warren,OH,"Youngstown-Warren-Boardman, OH-PA",Trumbull County,119627.3535943572,6.72,999.7777777777778,8.99,11997.333333333334,0.836,10,10.03,6.52,Strong Buy,38683,-1.23,200300,-0.69,3.66,8.86,6.18,28.5,2026-02-28,2026-02-28
Wood River,IL,"St. Louis, MO-IL",Madison County,123855.39576567034,2.6,1033.3333333333333,NA,12400,0.834,10,10.01,6.51,Strong Buy,10251,-1.77,263017,-1.03,1.59,8.04,3.83,26.39,2026-02-28,2026-02-28
Gloucester City,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,235012.7045179965,-4.17,1959.4444444444443,NA,23513.333333333332,0.834,10,10.01,6.5,Strong Buy,11618,1.29,533988,2.07,5.74,5.92,4.3,34.97,2026-02-28,2026-02-28
Freeport,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,150882.76665100877,6.7,1252.8333333333333,NA,15034,0.83,10,9.96,6.48,Strong Buy,10635,-0.46,413224,10.63,23.74,10.51,11.33,26,2026-02-28,2026-02-28
Norwalk,OH,"Norwalk, OH",Huron County,203397.23081603565,6.48,1686,NA,20232,0.829,10.1,9.95,6.47,Strong Buy,17172,0.8,58168,-0.56,0.02,8.38,12.34,26.42,2026-02-28,2026-02-28
Garden City,MI,"Detroit-Warren-Dearborn, MI",Wayne County,196424.77229875908,1.29,1621.5555555555557,NA,19458.666666666668,0.826,10.1,9.91,6.44,Strong Buy,26410,-3.21,1771063,-1.04,3.75,12.9,4.58,35.52,2026-02-28,2026-02-28
Fountainbleau,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,299995.80369727634,-7.65,2473.1186519573616,-2.14,29677.423823488338,0.824,10.1,9.89,6.43,Strong Buy,NA,NA,2838461,5.29,19.88,11.11,5.36,47.81,2026-02-28,2026-02-28
Taylor,MI,"Detroit-Warren-Dearborn, MI",Wayne County,172173.32043710898,2.39,1420.1666666666667,4.92,17042,0.825,10.1,9.9,6.43,Strong Buy,61544,-2.57,1771063,-1.04,3.75,12.9,4.58,35.52,2026-02-28,2026-02-28
Pascagoula,MS,"Gulfport-Biloxi, MS",Jackson County,143071.6104482176,-0.17,1180.111111111111,23.86,14161.333333333332,0.825,10.1,9.9,6.43,Strong Buy,21476,-2.24,147002,2.53,6.19,9.47,10.9,28.03,2026-02-28,2026-02-28
Coconut Creek,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,284646.58387573226,-10.06,2344.6569264069262,1.73,28135.883116883117,0.824,10.1,9.88,6.42,Strong Buy,59721,3.45,2037472,4.84,14.84,13.18,6.08,36.74,2026-02-28,2026-02-28
Ardmore,OK,"Ardmore, OK",Carter County,150708.03512036483,-1.79,1240,7.05,14880,0.823,10.1,9.87,6.42,Strong Buy,25064,1.35,49135,2.28,5.54,12.64,6,32.34,2026-02-28,2026-02-28
Irondale,AL,"Birmingham-Hoover, AL",Jefferson County,283718.41067847126,0.88,2332.5,4.54,27990,0.822,10.1,9.87,6.41,Strong Buy,13545,0.51,664744,-1.48,0.68,13.13,7.2,36.28,2026-02-28,2026-02-28
Bonanza,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,224917.76318596196,-5.08,1848.3333333333333,NA,22180,0.822,10.1,9.86,6.41,Strong Buy,NA,NA,297703,-0.58,-9.79,8.01,9.9,46.81,2026-02-28,2026-02-28
Columbus,MS,"Columbus, MS",Lowndes County,169115.6262128658,0.59,1383.3888888888887,2.22,16600.666666666664,0.818,10.2,9.82,6.38,Strong Buy,22820,-4.9,57210,-2.68,-3.57,15.59,6.55,37.69,2026-02-28,2026-02-28
Madison,CT,"New Haven-Milford, CT",New Haven County,684633.367434899,5.29,5600,NA,67200,0.818,10.2,9.82,6.38,Strong Buy,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Hypoluxo,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,300211.9704539383,-10.8,2454.444444444445,3.34,29453.333333333336,0.818,10.2,9.81,6.38,Strong Buy,2941,9.21,1582055,5.87,15.98,16.36,6.94,30.14,2026-02-28,2026-02-28
Orangeburg,SC,"Orangeburg, SC",Orangeburg County,156093.9668980204,-1.74,1274.0166666666669,2.14,15288.200000000004,0.816,10.2,9.79,6.37,Strong Buy,13378,1.52,83129,-1,4.43,20.62,6.06,34.09,2026-02-28,2026-02-28
Waycross,GA,"Waycross, GA",Ware County,138938.6854188228,-2.71,1133.3333333333333,NA,13600,0.816,10.2,9.79,6.36,Strong Buy,13671,-1.85,36222,-0.02,1.16,19.21,4.86,38.51,2026-02-28,2026-02-28
Bedford,OH,"Cleveland-Elyria, OH",Cuyahoga County,150812.4899201322,4.05,1229.3333333333333,9.84,14752,0.815,10.2,9.78,6.36,Strong Buy,12834,-2.22,1240594,-1.75,1.72,9.97,5.22,40.95,2026-02-28,2026-02-28
Palm Springs,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,266999.2119012994,-5.32,2172.5117845117843,-0.43,26070.141414141413,0.814,10.2,9.76,6.35,Strong Buy,28548,6.2,1582055,5.87,15.98,16.36,6.94,30.14,2026-02-28,2026-02-28
Clairton,PA,"Pittsburgh, PA",Allegheny County,151764.9657840764,-3.06,1234.9444444444443,2.74,14819.333333333332,0.814,10.2,9.76,6.35,Strong Buy,5945,-3.68,1231814,-1.43,2.72,9.6,6.37,35.07,2026-02-28,2026-02-28
Eatonville,FL,"Orlando-Kissimmee-Sanford, FL",Orange County,245083.3703890357,-4.95,1990,NA,23880,0.812,10.3,9.74,6.33,Strong Buy,2356,0.99,1533646,7.12,16.48,11.72,10.93,42.64,2026-02-28,2026-02-28
East Chicago,IN,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,126382.04607584862,-3.84,1024.4444444444443,12.16,12293.333333333332,0.811,10.3,9.73,6.32,Strong Buy,25768,-2.19,502955,0.8,4.19,10.57,4.92,29.14,2026-02-28,2026-02-28
Lansing,MI,"Lansing-East Lansing, MI",Ingham County,158721.9586755796,4.21,1282.910798369527,6.01,15394.929580434324,0.808,10.3,9.7,6.3,Strong Buy,114336,1.58,290427,1.9,8.02,7.35,5.48,40.45,2026-02-28,2026-02-28
Delray Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,338995.0020971811,-6.19,2736.694463024898,1.84,32840.33355629878,0.807,10.3,9.69,6.3,Strong Buy,70140,4.98,1582055,5.87,15.98,16.36,6.94,30.14,2026-02-28,2026-02-28
Hueytown,AL,"Birmingham-Hoover, AL",Jefferson County,161554.77343069433,1.75,1304.0833333333333,2.61,15649,0.807,10.3,9.69,6.3,Strong Buy,16185,-3.55,664744,-1.48,0.68,13.13,7.2,36.28,2026-02-28,2026-02-28
Florissant,MO,"St. Louis, MO-IL",Saint Louis County,187589.04312647495,-0.27,1510.157682083998,3.4,18121.892185007975,0.805,10.4,9.66,6.28,Strong Buy,51290,-2.23,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Dania Beach,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,324134.9579390162,-6.14,2609.735897435897,-2.46,31316.830769230764,0.805,10.4,9.66,6.28,Strong Buy,33076,4.24,2037472,4.84,14.84,13.18,6.08,36.74,2026-02-28,2026-02-28
Saint Ann,MO,"St. Louis, MO-IL",Saint Louis County,153941.5391190845,-0.24,1238.3777777777775,3.32,14860.53333333333,0.804,10.4,9.65,6.27,Strong Buy,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Anderson,IN,"Indianapolis-Carmel-Anderson, IN",Madison County,131965.82977158602,2.51,1059.95,3.18,12719.4,0.803,10.4,9.64,6.26,Strong Buy,55851,1.88,134222,3.12,12.05,10.55,6.46,30.03,2026-02-28,2026-02-28
Holiday,FL,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,218565.01227369357,-6.28,1753.669191919192,0.07,21044.030303030304,0.802,10.4,9.63,6.26,Strong Buy,NA,NA,659114,16.41,37.43,13.3,5.54,24.5,2026-02-28,2026-02-28
Saginaw,MI,"Saginaw, MI",Saginaw County,123169.18079330112,5.67,986.3424630924632,4.16,11836.109557109556,0.801,10.4,9.61,6.25,Strong Buy,43001,-2.52,187714,-1.14,2.57,9.92,13.5,26.48,2026-02-28,2026-02-28
New Castle,PA,"New Castle, PA",Lawrence County,141501.8862710446,1.59,1134.440476190476,13.16,13613.28571428571,0.802,10.4,9.62,6.25,Strong Buy,21332,-2.59,84233,-2.02,1.64,9.07,2.84,24.57,2026-02-28,2026-02-28
Fresno,TX,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,271078.0418895825,-2.55,2171.866666666667,1.77,26062.4,0.801,10.4,9.61,6.25,Strong Buy,NA,NA,958434,15.57,27.37,4.23,6.33,22.52,2026-02-28,2026-02-28
Conley,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,226187.32135993135,-6.5,1812.4444444444443,4.4,21749.333333333332,0.801,10.4,9.62,6.25,Strong Buy,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Muskogee,OK,"Muskogee, OK",Muskogee County,140041.37196421027,-3.43,1119.1666666666667,16.21,13430,0.799,10.4,9.59,6.23,Strong Buy,36849,0.21,66752,0.77,3.6,12.16,6.5,33.61,2026-02-28,2026-02-28
Remerton,GA,"Valdosta, GA",Lowndes County,149650.45888328136,0.45,1190,NA,14280,0.795,10.5,9.54,6.2,Strong Buy,1298,-2.33,122082,3.08,6.48,10.72,5.76,43.91,2026-02-28,2026-02-28
Forest Hill,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,221375.5879688569,-2.25,1755.5,NA,21066,0.793,10.5,9.52,6.19,Strong Buy,14314,2.67,2230708,5.41,8.74,7.08,7.73,40.64,2026-02-28,2026-02-28
Mays Landing,NJ,"Atlantic City-Hammonton, NJ",Atlantic County,302676.691921704,1.57,2400,NA,28800,0.793,10.5,9.52,6.18,Strong Buy,NA,NA,279114,1.79,8.62,17.71,4.68,32.16,2026-02-28,2026-02-28
Crosby,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,262478.3461388931,-0.9,2075.6388888888887,1.24,24907.666666666664,0.791,10.5,9.49,6.17,Strong Buy,NA,NA,5009302,5.78,13.97,8.3,8.76,45.24,2026-02-28,2026-02-28
Sun City Center,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,273493.01619609375,-7.85,2163.563034188034,3.37,25962.75641025641,0.791,10.5,9.49,6.17,Strong Buy,NA,NA,1581426,7.85,12.2,7.8,6.74,38.94,2026-02-28,2026-02-28
Lima,OH,"Lima, OH",Allen County,145812.15349353608,5.17,1151.4222222222222,14.21,13817.066666666666,0.79,10.6,9.48,6.16,Strong Buy,34690,-2.23,100866,-1.24,0.08,8.43,2.83,31.68,2026-02-28,2026-02-28
Montgomery,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Kendall County,321311.2498484126,3.3,2538.75,NA,30465,0.79,10.5,9.48,6.16,Strong Buy,21957,7.42,143171,8.18,15.09,2.73,2.44,15.82,2026-02-28,2026-02-28
Pleasantville,NJ,"Atlantic City-Hammonton, NJ",Atlantic County,235786.3764663693,3.35,1862.9166666666667,6.8,22355,0.79,10.5,9.48,6.16,Strong Buy,20924,1.61,279114,1.79,8.62,17.71,4.68,32.16,2026-02-28,2026-02-28
Dundalk,MD,"Baltimore-Columbia-Towson, MD",Baltimore County,219759.435842852,-1.08,1732.6557539682535,0.91,20791.86904761904,0.788,10.6,9.46,6.15,Strong Buy,NA,NA,852425,-0.11,3.96,5.75,5.61,33.67,2026-02-28,2026-02-28
Glassboro,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Gloucester County,357634.9289352479,2.94,2820.438694638695,4.37,33845.26433566434,0.789,10.6,9.46,6.15,Strong Buy,24322,4.93,311783,3.04,8.48,4.88,3.06,20.57,2026-02-28,2026-02-28
Rex,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,232886.03333583105,-6.4,1836.3015873015872,0.43,22035.61904761905,0.788,10.6,9.46,6.15,Strong Buy,NA,NA,297703,-0.58,-9.79,8.01,9.9,46.81,2026-02-28,2026-02-28
Shiloh,OH,"Dayton-Kettering, OH",Montgomery County,143360.91513374646,2.24,1127.642857142857,1.55,13531.714285714286,0.787,10.6,9.44,6.14,Strong Buy,612,-0.65,537443,0.06,5.01,8.84,4.22,37.67,2026-02-28,2026-02-28
Hartford,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,194740.5997221989,5.33,1530.206397306397,1.07,18362.47676767677,0.786,10.6,9.43,6.13,Strong Buy,122129,1.38,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Johnstown,PA,"Johnstown, PA",Cambria County,104147.61379706184,-5.25,818.6111111111112,6.52,9823.333333333334,0.786,10.6,9.43,6.13,Strong Buy,17853,-2.8,130108,-2.32,1.2,13.65,4.75,24.19,2026-02-28,2026-02-28
Lancaster,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,269941.9386014017,-4.2,2120.174603174603,0.7,25442.095238095237,0.785,10.6,9.43,6.13,Strong Buy,40780,-1.17,2656028,1.73,0.15,7.76,8.95,49.22,2026-02-28,2026-02-28
Greenbelt,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,279610.58494341583,-1.87,2196.094696969697,-0.57,26353.136363636364,0.785,10.6,9.42,6.13,Strong Buy,24843,-0.09,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Pinehurst,TX,"Beaumont-Port Arthur, TX",Orange County,146854.2821025029,3.25,1150,NA,13800,0.783,10.6,9.4,6.11,Strong Buy,2226,-0.09,86115,1.6,3.34,15.48,16.86,24.98,2026-02-28,2026-02-28
Syracuse,NY,"Syracuse, NY",Onondaga County,204630.345704622,4.7,1601.4425505050506,3.49,19217.310606060608,0.783,10.6,9.39,6.1,Strong Buy,146097,-0.57,469812,-0.93,1.17,7.9,4.94,34.34,2026-02-28,2026-02-28
La Marque,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,226573.79007411015,-4.38,1768.1666666666667,2.44,21218,0.78,10.7,9.36,6.09,Strong Buy,20194,9.39,367407,4.49,11.39,13,8.22,32.51,2026-02-28,2026-02-28
Parker,FL,"Panama City, FL",Bay County,226361.25868059983,-2.68,1766.9444444444443,1.92,21203.333333333332,0.781,10.7,9.37,6.09,Strong Buy,4801,20.6,199718,14.42,36.38,28.33,10.57,31.72,2026-02-28,2026-02-28
Poplar Bluff,MO,"Poplar Bluff, MO",Butler County,166774.19179045604,7.21,1300,NA,15600,0.779,10.7,9.35,6.08,Strong Buy,16177,-0.65,41814,-0.59,2.15,14.54,9.44,35.01,2026-02-28,2026-02-28
Duncan,OK,"Duncan, OK",Stephens County,131900.01103726056,-2.02,1027.7777777777776,NA,12333.333333333332,0.779,10.7,9.35,6.08,Strong Buy,23174,2.3,44075,2.92,4.13,15.18,3.6,25.5,2026-02-28,2026-02-28
Grayson Valley,AL,"Birmingham-Hoover, AL",Jefferson County,172552.80334512924,-0.69,1345.2777777777776,NA,16143.333333333332,0.78,10.7,9.36,6.08,Strong Buy,NA,NA,664744,-1.48,0.68,13.13,7.2,36.28,2026-02-28,2026-02-28
Jamestown,NY,"Jamestown-Dunkirk-Fredonia, NY",Chautauqua County,118219.147470093,3.35,920,NA,11040,0.778,10.7,9.34,6.07,Strong Buy,27699,-3.4,124105,-2.56,-1.2,19.19,5.35,30.94,2026-02-28,2026-02-28
Lawton,OK,"Lawton, OK",Comanche County,140067.0571995815,4.76,1086.7070164977142,3.49,13040.484197972572,0.776,10.7,9.31,6.05,Strong Buy,90027,-0.38,121396,0.21,-7.24,15.06,5.7,45.03,2026-02-28,2026-02-28
Beaumont,TX,"Beaumont-Port Arthur, TX",Jefferson County,165122.17429796184,1.1,1274.8365539452495,2.06,15298.038647342992,0.772,10.8,9.26,6.02,Strong Buy,112893,-1.73,253948,-0.87,-0.33,14.36,5.93,38.16,2026-02-28,2026-02-28
Riverdale,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,213583.717976684,-6.56,1648.8600580973132,2.71,19786.320697167757,0.772,10.8,9.26,6.02,Strong Buy,14586,-2.83,297703,-0.58,-9.79,8.01,9.9,46.81,2026-02-28,2026-02-28
North Chicago,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,205024.80614607257,5.15,1581.25,NA,18975,0.771,10.8,9.25,6.02,Strong Buy,30639,-0.33,718604,0.73,3.75,4.97,4.19,25.6,2026-02-28,2026-02-28
Iowa Colony,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,333260.75266748393,-3.47,2572.222222222222,0.55,30866.666666666664,0.772,10.8,9.26,6.02,Strong Buy,17240,101.07,413224,10.63,23.74,10.51,11.33,26,2026-02-28,2026-02-28
Saint Clair Shores,MI,"Detroit-Warren-Dearborn, MI",Macomb County,223977.38527268404,4.22,1725.8333333333333,2.46,20710,0.771,10.8,9.25,6.01,Strong Buy,NA,NA,886175,0.67,8.17,4.12,3.23,25.04,2026-02-28,2026-02-28
Forestdale,AL,"Birmingham-Hoover, AL",Jefferson County,170120.991297163,0.72,1310.5555555555557,4.35,15726.666666666668,0.77,10.8,9.24,6.01,Strong Buy,NA,NA,664744,-1.48,0.68,13.13,7.2,36.28,2026-02-28,2026-02-28
Marion,OH,"Marion, OH",Marion County,160414.81558826056,5.22,1233.25,NA,14799,0.769,10.8,9.23,6,Strong Buy,35576,-1.32,64976,-0.63,2.92,10.43,4,32.19,2026-02-28,2026-02-28
Union City,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,232246.96264602765,-6.09,1787.289393939394,1.08,21447.472727272725,0.77,10.8,9.23,6,Strong Buy,28195,4.11,1090354,1.97,1.33,8.52,7.69,45.86,2026-02-28,2026-02-28
Greenacres,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,280362.95232308994,-7.66,2154.6666666666665,0.83,25856,0.769,10.8,9.22,5.99,Strong Buy,45197,2.76,1582055,5.87,15.98,16.36,6.94,30.14,2026-02-28,2026-02-28
Kankakee,IL,"Kankakee, IL",Kankakee County,147935.20129186008,2.73,1135.8333333333333,5.03,13630,0.768,10.9,9.21,5.99,Strong Buy,23535,-1.97,106410,-0.92,0.69,9.91,3.26,31.23,2026-02-28,2026-02-28
Palmetto,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,238545.75878197668,-2.1,1831.25,NA,21975,0.768,10.9,9.21,5.99,Strong Buy,5213,2.42,1090354,1.97,1.33,8.52,7.69,45.86,2026-02-28,2026-02-28
Forest Park,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Clayton County,163110.68268288908,-10.02,1248.8954545454546,1.13,14986.745454545457,0.766,10.9,9.19,5.97,Strong Buy,19301,-2.41,297703,-0.58,-9.79,8.01,9.9,46.81,2026-02-28,2026-02-28
McKees Rocks,PA,"Pittsburgh, PA",Allegheny County,186757.70083907444,2.33,1428.860805860806,12.3,17146.329670329673,0.765,10.9,9.18,5.97,Strong Buy,5694,-3.64,1231814,-1.43,2.72,9.6,6.37,35.07,2026-02-28,2026-02-28
Clovis,NM,"Clovis, NM",Curry County,164266.8029574478,-1.35,1254.6524216524217,4.3,15055.82905982906,0.764,10.9,9.17,5.96,Strong Buy,37555,-2.48,47156,-2.52,-6.6,13.14,5.67,38.74,2026-02-28,2026-02-28
Barberton,OH,"Akron, OH",Summit County,147413.4966259648,2.27,1126.875,NA,13522.5,0.764,10.9,9.17,5.96,Strong Buy,24624,-2.05,538370,-0.27,4.33,7.17,3.55,32.71,2026-02-28,2026-02-28
Diberville,MS,"Gulfport-Biloxi, MS",Harrison County,222358.6319190568,0.7,1700,NA,20400,0.765,10.9,9.17,5.96,Strong Buy,NA,NA,213730,2.34,10.31,13.14,7.09,39.41,2026-02-28,2026-02-28
